Report_Number, Iceberg_Number, X_Value, Y_Value, Z_Value
12, R12I08, 132.0526, 14.63287, -20
12, R12I08, 133.5178, 12.00309, -20
12, R12I08, 135.0957, 8.847337, -20
12, R12I08, 136.4857, 5.917012, -20
12, R12I08, 137.6503, 3.136946, -20
12, R12I08, 138.9277, -0.1315029, -20
12, R12I08, 140.2801, -3.399929, -20
12, R12I08, 141.5199, -6.292695, -20
12, R12I08, 143.1729, -9.598703, -20
12, R12I08, 144.7508, -12.52905, -20
12, R12I08, 146.4038, -15.49693, -20
12, R12I08, 147.9065, -18.3897, -20
12, R12I08, 149.2965, -21.3576, -20
12, R12I08, 150.7993, -24.55091, -20
12, R12I08, 152.6026, -27.55637, -20
12, R12I08, 154.0301, -30.56184, -20
12, R12I08, 155.1572, -32.47783, -20
12, R12I08, 156.6599, -34.31867, -20
12, R12I08, 112.968, -35.25788, -30
12, R12I08, 113.3437, -38.60146, -30
12, R12I08, 113.9447, -41.79477, -30
12, R12I08, 114.7337, -45.66431, -30
12, R12I08, 115.0718, -49.00789, -30
12, R12I08, 115.5602, -52.12606, -30
12, R12I08, 116.3867, -55.3945, -30
12, R12I08, 117.4386, -58.66295, -30
12, R12I08, 118.1524, -62.0441, -30
12, R12I08, 118.7159, -65.68822, -30
12, R12I08, 118.9037, -69.36993, -30
12, R12I08, 118.7159, -72.60079, -30
12, R12I08, 118.3402, -76.24493, -30
12, R12I08, 117.8894, -79.25039, -30
12, R12I08, 117.2883, -82.40613, -30
12, R12I08, 116.7624, -85.4116, -30
12, R12I08, 116.3116, -88.64247, -30
12, R12I08, 116.1988, -92.21146, -30
12, R12I08, 116.6121, -95.40477, -30
12, R12I08, 117.1005, -98.63565, -30
12, R12I08, 116.7999, -101.829, -30
12, R12I08, 114.3204, -104.2709, -30
12, R12I08, 111.3149, -104.9847, -30
12, R12I08, 108.0089, -105.0974, -30
12, R12I08, 104.6654, -104.4963, -30
12, R12I08, 101.735, -103.482, -30
12, R12I08, 98.692, -102.8433, -30
12, R12I08, 95.91193, -101.566, -30
12, R12I08, 93.0192, -100.6643, -30
12, R12I08, 89.93856, -100.176, -30
12, R12I08, 86.89554, -100.1384, -30
12, R12I08, 83.66467, -99.98811, -30
12, R12I08, 80.24596, -99.01134, -30
12, R12I08, 77.54102, -97.02021, -30
12, R12I08, 75.09908, -95.2545, -30
12, R12I08, 72.61958, -93.30094, -30
12, R12I08, 70.25275, -91.04684, -30
12, R12I08, 67.54785, -88.56733, -30
12, R12I08, 64.99319, -85.86242, -30
12, R12I08, 62.62641, -83.53318, -30
12, R12I08, 59.99662, -81.42935, -30
12, R12I08, 57.25412, -79.51337, -30
12, R12I08, 54.36137, -77.74766, -30
12, R12I08, 50.98022, -75.83167, -30
12, R12I08, 48.23772, -74.59192, -30
12, R12I08, 45.30742, -73.3146, -30
12, R12I08, 41.96383, -72.03727, -30
12, R12I08, 38.88322, -70.87266, -30
12, R12I08, 36.06559, -69.67047, -30
12, R12I08, 33.02254, -68.24287, -30
12, R12I08, 30.16736, -66.96555, -30
12, R12I08, 27.2746, -65.57552, -30
12, R12I08, 24.11887, -64.48605, -30
12, R12I08, 20.77528, -63.50927, -30
12, R12I08, 17.50683, -62.72033, -30
12, R12I08, 13.93784, -61.89382, -30
12, R12I08, 10.66939, -61.21759, -30
12, R12I08, 7.513666, -60.54137, -30
12, R12I08, 4.508199, -59.9027, -30
12, R12I08, 1.390033, -58.96349, -30
12, R12I08, -1.615433, -57.64861, -30
12, R12I08, -4.35794, -56.33371, -30
12, R12I08, -7.400965, -54.568, -30
12, R12I08, -9.805347, -52.46418, -30
12, R12I08, -11.83402, -50.17251, -30
12, R12I08, -13.56218, -47.5803, -30
12, R12I08, -15.25276, -44.38699, -30
12, R12I08, -16.64277, -41.56936, -30
12, R12I08, -17.73226, -38.11307, -30
12, R12I08, -18.22064, -34.95734, -30
12, R12I08, -18.82175, -31.83916, -30
12, R12I08, -19.49797, -28.68342, -30
12, R12I08, -20.13664, -25.152, -30
12, R12I08, -20.62502, -21.47031, -30
12, R12I08, -20.888, -18.16429, -30
12, R12I08, -21.03826, -14.70801, -30
12, R12I08, -21.26369, -11.47712, -30
12, R12I08, -21.52665, -8.434094, -30
12, R12I08, -21.93991, -4.71482, -30
12, R12I08, -22.61614, -1.371253, -30
12, R12I08, -23.32994, 1.897196, -30
12, R12I08, -24.23157, 5.428628, -30
12, R12I08, -25.28348, 8.396512, -30
12, R12I08, -26.59837, 12.0782, -30
12, R12I08, -28.1011, 15.34665, -30
12, R12I08, -29.82926, 18.31456, -30
12, R12I08, -31.48225, 21.20732, -30
12, R12I08, -33.32311, 24.10007, -30
12, R12I08, -35.23909, 26.69229, -30
12, R12I08, -37.19265, 29.50992, -30
12, R12I08, -38.84566, 32.17726, -30
12, R12I08, -38.46998, 35.22031, -30
12, R12I08, -36.40372, 37.58711, -30
12, R12I08, -33.6988, 39.0147, -30
12, R12I08, -31.97066, 41.71962, -30
12, R12I08, -31.51984, 44.83779, -30
12, R12I08, -29.82926, 47.46757, -30
12, R12I08, -27.08678, 46.22782, -30
12, R12I08, -24.5697, 44.46211, -30
12, R12I08, -21.75207, 42.84667, -30
12, R12I08, -18.67146, 43.37264, -30
12, R12I08, -17.39413, 46.22782, -30
12, R12I08, -14.35111, 47.01675, -30
12, R12I08, -11.30808, 46.07754, -30
12, R12I08, -8.002049, 46.37811, -30
12, R12I08, -5.071724, 47.58027, -30
12, R12I08, -2.479523, 49.30843, -30
12, R12I08, 0.5635249, 51.37469, -30
12, R12I08, 3.719251, 53.59121, -30
12, R12I08, 6.273915, 55.65746, -30
12, R12I08, 8.790975, 58.36239, -30
12, R12I08, 10.74453, 60.72919, -30
12, R12I08, 12.96107, 62.87059, -30
12, R12I08, 15.32787, 64.93684, -30
12, R12I08, 17.95766, 67.52907, -30
12, R12I08, 20.3996, 70.00857, -30
12, R12I08, 22.72884, 72.60079, -30
12, R12I08, 25.17078, 75.04273, -30
12, R12I08, 27.9884, 77.59737, -30
12, R12I08, 30.39276, 79.92662, -30
12, R12I08, 32.87229, 82.10558, -30
12, R12I08, 35.27665, 83.94643, -30
12, R12I08, 38.20699, 86.12539, -30
12, R12I08, 40.9119, 88.34191, -30
12, R12I08, 43.429, 90.44575, -30
12, R12I08, 46.32174, 92.58715, -30
12, R12I08, 49.25209, 94.35284, -30
12, R12I08, 52.14483, 96.15614, -30
12, R12I08, 55.18786, 97.54615, -30
12, R12I08, 58.23088, 98.29752, -30
12, R12I08, 61.53691, 98.52294, -30
12, R12I08, 64.65511, 98.10967, -30
12, R12I08, 67.88597, 97.50859, -30
12, R12I08, 70.96656, 96.45668, -30
12, R12I08, 73.97202, 95.02909, -30
12, R12I08, 76.75209, 93.63905, -30
12, R12I08, 79.45699, 92.09874, -30
12, R12I08, 82.27461, 90.37061, -30
12, R12I08, 85.09224, 88.30435, -30
12, R12I08, 87.68446, 86.31323, -30
12, R12I08, 90.20157, 84.47237, -30
12, R12I08, 92.75619, 82.48126, -30
12, R12I08, 94.78489, 79.77634, -30
12, R12I08, 96.36274, 76.99629, -30
12, R12I08, 97.82791, 73.84055, -30
12, R12I08, 99.33064, 70.75993, -30
12, R12I08, 100.6831, 67.49149, -30
12, R12I08, 101.5847, 64.44846, -30
12, R12I08, 102.3361, 61.06731, -30
12, R12I08, 103.0499, 57.53588, -30
12, R12I08, 103.5383, 54.4553, -30
12, R12I08, 104.177, 50.84872, -30
12, R12I08, 104.5902, 47.76812, -30
12, R12I08, 105.0786, 44.72509, -30
12, R12I08, 105.7924, 41.53178, -30
12, R12I08, 106.4686, 38.15063, -30
12, R12I08, 107.22, 34.84462, -30
12, R12I08, 108.0089, 31.50103, -30
12, R12I08, 108.6476, 28.11988, -30
12, R12I08, 109.1736, 24.51333, -30
12, R12I08, 109.4365, 21.43273, -30
12, R12I08, 109.8122, 17.86374, -30
12, R12I08, 110.2255, 14.55773, -30
12, R12I08, 110.6763, 10.80089, -30
12, R12I08, 111.0895, 7.720287, -30
12, R12I08, 111.5779, 4.001013, -30
12, R12I08, 111.916, 0.6950049, -30
12, R12I08, 112.0288, -2.573444, -30
12, R12I08, 112.0663, -5.57891, -30
12, R12I08, 112.0288, -8.621936, -30
12, R12I08, 111.916, -12.26607, -30
12, R12I08, 111.916, -15.38423, -30
12, R12I08, 111.9912, -18.9908, -30
12, R12I08, 112.1414, -22.2968, -30
12, R12I08, 112.3293, -25.49011, -30
12, R12I08, 112.705, -28.53315, -30
12, R12I08, 112.968, -31.53862, -30
12, R12I08, 113.0431, -32.44025, -30
12, R12I08, 112.968, -35.25788, -30
12, R12I08, 109.4741, -34.54408, -40
12, R12I08, 109.3614, -37.62469, -40
12, R12I08, 109.2487, -40.89313, -40
12, R12I08, 109.136, -43.89859, -40
12, R12I08, 108.9106, -47.0919, -40
12, R12I08, 108.6852, -50.32278, -40
12, R12I08, 108.5349, -53.40339, -40
12, R12I08, 108.4598, -56.52155, -40
12, R12I08, 108.61, -59.67729, -40
12, R12I08, 108.7979, -63.24628, -40
12, R12I08, 108.9481, -66.43959, -40
12, R12I08, 109.0233, -69.59533, -40
12, R12I08, 109.3238, -72.93892, -40
12, R12I08, 110.0376, -76.01952, -40
12, R12I08, 111.2774, -78.87471, -40
12, R12I08, 112.6674, -81.69234, -40
12, R12I08, 114.4331, -84.6978, -40
12, R12I08, 116.2739, -87.7784, -40
12, R12I08, 117.5513, -90.67116, -40
12, R12I08, 119.054, -93.30094, -40
12, R12I08, 119.4673, -96.53182, -40
12, R12I08, 119.6927, -99.57486, -40
12, R12I08, 118.0772, -102.2422, -40
12, R12I08, 115.2972, -103.4068, -40
12, R12I08, 111.916, -104.4587, -40
12, R12I08, 108.5724, -104.346, -40
12, R12I08, 105.4919, -103.5571, -40
12, R12I08, 102.5615, -102.0919, -40
12, R12I08, 99.89417, -100.3638, -40
12, R12I08, 96.92626, -98.59808, -40
12, R12I08, 94.10863, -96.45668, -40
12, R12I08, 91.4413, -93.67663, -40
12, R12I08, 88.77396, -91.00928, -40
12, R12I08, 86.51985, -88.94302, -40
12, R12I08, 84.00279, -87.21488, -40
12, R12I08, 80.77188, -85.52431, -40
12, R12I08, 77.84158, -84.5851, -40
12, R12I08, 74.19743, -83.83373, -40
12, R12I08, 71.19196, -83.30777, -40
12, R12I08, 68.18649, -82.51884, -40
12, R12I08, 64.88051, -81.7299, -40
12, R12I08, 61.76232, -80.97854, -40
12, R12I08, 58.56901, -79.92662, -40
12, R12I08, 55.03758, -78.83714, -40
12, R12I08, 52.10728, -77.97307, -40
12, R12I08, 48.50072, -77.10899, -40
12, R12I08, 45.08197, -76.58304, -40
12, R12I08, 41.73843, -76.16978, -40
12, R12I08, 38.39484, -76.01952, -40
12, R12I08, 35.08881, -76.09466, -40
12, R12I08, 31.44469, -76.24493, -40
12, R12I08, 27.83812, -76.28249, -40
12, R12I08, 24.71996, -76.16978, -40
12, R12I08, 21.26366, -76.20735, -40
12, R12I08, 17.76981, -75.98194, -40
12, R12I08, 14.46381, -75.19302, -40
12, R12I08, 11.42076, -73.80299, -40
12, R12I08, 8.640716, -72.14998, -40
12, R12I08, 6.048491, -69.48263, -40
12, R12I08, 4.282775, -66.89041, -40
12, R12I08, 2.592201, -63.96008, -40
12, R12I08, 0.6386662, -61.3303, -40
12, R12I08, -1.390033, -58.92593, -40
12, R12I08, -3.193308, -56.37128, -40
12, R12I08, -4.996583, -53.8542, -40
12, R12I08, -6.649599, -51.26199, -40
12, R12I08, -8.302614, -48.25652, -40
12, R12I08, -9.880466, -44.8378, -40
12, R12I08, -11.23294, -41.68206, -40
12, R12I08, -12.39755, -38.75174, -40
12, R12I08, -13.56218, -35.74627, -40
12, R12I08, -14.57651, -32.66566, -40
12, R12I08, -15.81628, -29.73534, -40
12, R12I08, -17.39413, -26.805, -40
12, R12I08, -18.89686, -24.02495, -40
12, R12I08, -20.3996, -21.13218, -40
12, R12I08, -21.67693, -18.3897, -40
12, R12I08, -22.76642, -15.08369, -40
12, R12I08, -23.93103, -11.81524, -40
12, R12I08, -25.17078, -8.697077, -40
12, R12I08, -26.48567, -5.72917, -40
12, R12I08, -28.21383, -2.911546, -40
12, R12I08, -29.82926, -0.1690621, -40
12, R12I08, -31.5574, 2.423162, -40
12, R12I08, -33.62365, 4.827521, -40
12, R12I08, -35.9529, 6.931361, -40
12, R12I08, -38.4324, 9.035178, -40
12, R12I08, -40.91192, 11.28928, -40
12, R12I08, -43.16602, 13.43068, -40
12, R12I08, -45.57038, 15.83504, -40
12, R12I08, -46.92285, 18.57754, -40
12, R12I08, -47.29853, 21.73327, -40
12, R12I08, -47.11069, 25.00172, -40
12, R12I08, -46.35933, 28.30773, -40
12, R12I08, -44.85659, 31.08779, -40
12, R12I08, -42.71519, 33.26675, -40
12, R12I08, -40.08541, 35.29545, -40
12, R12I08, -37.79375, 37.36171, -40
12, R12I08, -35.50207, 39.65337, -40
12, R12I08, -34.37502, 42.47099, -40
12, R12I08, 44.25549, -102.1295, -10
12, R12I08, 41.1749, -102.0919, -10
12, R12I08, 38.09427, -102.2422, -10
12, R12I08, 35.01369, -102.6179, -10
12, R12I08, 31.7828, -103.1063, -10
12, R12I08, 28.73977, -103.1063, -10
12, R12I08, 26.26025, -100.9649, -10
12, R12I08, 24.00615, -98.48538, -10
12, R12I08, 21.45151, -95.93073, -10
12, R12I08, 19.19741, -93.22581, -10
12, R12I08, 17.13115, -90.67116, -10
12, R12I08, 15.29031, -87.81596, -10
12, R12I08, 13.4119, -84.88564, -10
12, R12I08, 11.79644, -82.29343, -10
12, R12I08, 10.33129, -79.51337, -10
12, R12I08, 9.3545, -76.65818, -10
12, R12I08, 9.129099, -73.4273, -10
12, R12I08, 8.903698, -70.30914, -10
12, R12I08, 8.340174, -67.00311, -10
12, R12I08, 7.288242, -63.84738, -10
12, R12I08, 5.74795, -60.99218, -10
12, R12I08, 3.49385, -58.47511, -10
12, R12I08, 0.9392082, -56.74697, -10
12, R12I08, -2.141399, -55.24423, -10
12, R12I08, -4.996583, -53.89177, -10
12, R12I08, -7.100423, -51.14929, -10
12, R12I08, -7.776649, -48.14382, -10
12, R12I08, -8.790998, -45.10078, -10
12, R12I08, -9.31694, -41.68206, -10
12, R12I08, -10.51913, -38.75174, -10
12, R12I08, -11.75888, -36.00924, -10
12, R12I08, -13.22406, -32.89108, -10
12, R12I08, -14.65165, -30.22372, -10
12, R12I08, -16.26708, -27.21826, -10
12, R12I08, -18.07038, -24.25036, -10
12, R12I08, -19.83607, -21.69571, -10
12, R12I08, -21.78963, -19.40405, -10
12, R12I08, -23.93103, -16.69913, -10
12, R12I08, -25.3962, -13.84394, -10
12, R12I08, -26.63595, -11.10144, -10
12, R12I08, -27.9884, -8.321394, -10
12, R12I08, -29.60384, -5.315928, -10
12, R12I08, -31.25685, -2.160179, -10
12, R12I08, -32.75959, 0.4696041, -10
12, R12I08, -34.60044, 3.700471, -10
12, R12I08, -36.21588, 6.705937, -10
12, R12I08, -37.68103, 9.561144, -10
12, R12I08, -38.9208, 12.71687, -10
12, R12I08, -40.19811, 15.98532, -10
12, R12I08, -41.4003, 19.25377, -10
12, R12I08, -42.26437, 22.74762, -10
12, R12I08, -42.86547, 25.82823, -10
12, R12I08, -43.24116, 29.09667, -10
12, R12I08, -43.429, 32.21484, -10
12, R12I08, -44.03009, 35.22031, -10
12, R12I08, -45.04443, 38.07549, -10
12, R12I08, -45.26984, 41.08096, -10
12, R12I08, -42.37707, 39.84121, -10
12, R12I08, -40.5738, 42.28315, -10
12, R12I08, -40.79922, 45.47646, -10
12, R12I08, -41.21246, 48.59462, -10
12, R12I08, -40.16055, 51.82551, -10
12, R12I08, -38.99592, 55.16908, -10
12, R12I08, -39.29649, 58.47509, -10
12, R12I08, -39.97271, 61.443, -10
12, R12I08, -39.70973, 64.749, -10
12, R12I08, -36.8921, 66.0639, -10
12, R12I08, -33.51095, 65.91364, -10
12, R12I08, -30.1298, 65.53795, -10
12, R12I08, -27.0492, 64.59875, -10
12, R12I08, -23.96859, 63.32141, -10
12, R12I08, -20.96312, 62.11922, -10
12, R12I08, -17.6947, 60.84191, -10
12, R12I08, -14.68923, 59.63972, -10
12, R12I08, -11.75888, 58.73807, -10
12, R12I08, -8.340174, 58.17455, -10
12, R12I08, -4.771182, 58.13699, -10
12, R12I08, -1.615433, 58.73807, -10
12, R12I08, 1.352451, 59.56458, -10
12, R12I08, 4.094934, 60.99217, -10
12, R12I08, 6.83744, 62.79544, -10
12, R12I08, 10.06831, 64.82414, -10
12, R12I08, 12.69809, 66.43958, -10
12, R12I08, 15.70356, 68.69368, -10
12, R12I08, 17.95766, 70.68479, -10
12, R12I08, 20.5123, 72.82619, -10
12, R12I08, 23.06694, 75.15543, -10
12, R12I08, 25.24592, 77.3344, -10
12, R12I08, 27.57514, 79.55093, -10
12, R12I08, 30.09222, 81.69234, -10
12, R12I08, 33.17283, 83.75859, -10
12, R12I08, 36.21585, 86.08781, -10
12, R12I08, 38.73294, 87.77838, -10
12, R12I08, 41.70082, 89.50654, -10
12, R12I08, 45.19469, 91.4601, -10
12, R12I08, 48.23772, 93.00039, -10
12, R12I08, 51.43103, 93.7142, -10
12, R12I08, 54.43649, 94.0523, -10
12, R12I08, 57.44196, 93.78931, -10
12, R12I08, 60.78555, 92.69985, -10
12, R12I08, 63.75346, 91.9109, -10
12, R12I08, 67.17216, 91.04684, -10
12, R12I08, 70.4782, 89.58168, -10
12, R12I08, 73.4085, 87.70326, -10
12, R12I08, 76.15101, 85.74971, -10
12, R12I08, 78.59295, 83.49561, -10
12, R12I08, 80.95972, 81.35421, -10
12, R12I08, 83.43927, 78.91227, -10
12, R12I08, 85.58064, 76.65816, -10
12, R12I08, 88.06015, 74.25378, -10
12, R12I08, 90.31425, 71.69914, -10
12, R12I08, 92.34295, 68.76882, -10
12, R12I08, 94.52193, 65.83849, -10
12, R12I08, 96.40034, 62.98329, -10
12, R12I08, 98.31631, 60.31594, -10
12, R12I08, 100.345, 57.0475, -10
12, R12I08, 102.2986, 53.89177, -10
12, R12I08, 103.9516, 50.96142, -10
12, R12I08, 105.6421, 47.84326, -10
12, R12I08, 106.9946, 44.98807, -10
12, R12I08, 107.9714, 42.02016, -10
12, R12I08, 109.3614, 38.60146, -10
12, R12I08, 110.6763, 35.55841, -10
12, R12I08, 112.0288, 32.40268, -10
12, R12I08, 113.4188, 28.98395, -10
12, R12I08, 114.6961, 25.86578, -10
12, R12I08, 116.011, 22.86032, -10
12, R12I08, 117.1756, 19.66701, -10
12, R12I08, 118.6032, 16.54884, -10
12, R12I08, 119.5424, 13.50582, -10
12, R12I08, 120.3314, 10.53791, -10
12, R12I08, 121.0452, 7.570004, -10
12, R12I08, 121.9468, 4.001013, -10
12, R12I08, 122.6606, 1.033129, -10
12, R12I08, 123.2993, -1.972337, -10
12, R12I08, 124.0882, -5.616469, -10
12, R12I08, 124.9523, -8.621936, -10
12, R12I08, 126.1169, -12.26607, -10
12, R12I08, 127.2064, -15.98533, -10
12, R12I08, 128.0704, -19.70459, -10
12, R12I08, 128.8218, -22.74763, -10
12, R12I08, 129.3102, -26.05364, -10
12, R12I08, 129.5732, -29.0591, -10
12, R12I08, 129.761, -32.21484, -10
12, R12I08, 130.2118, -35.10761, -10
12, R12I08, 134.6449, -36.23466, -15
12, R12I08, 135.1333, -39.95392, -15
12, R12I08, 135.1708, -42.95938, -15
12, R12I08, 135.1333, -46.30296, -15
12, R12I08, 135.0957, -49.30843, -15
12, R12I08, 135.0581, -53.10283, -15
12, R12I08, 134.983, -56.37128, -15
12, R12I08, 134.983, -59.60216, -15
12, R12I08, 135.0206, -62.79547, -15
12, R12I08, 135.0206, -65.83849, -15
12, R12I08, 134.3819, -68.99424, -15
12, R12I08, 133.1421, -73.38973, -15
12, R12I08, 131.5267, -78.23605, -15
12, R12I08, 130.7002, -81.42935, -15
12, R12I08, 129.9488, -84.62266, -15
12, R12I08, 129.1223, -87.81596, -15
12, R12I08, 128.371, -91.08441, -15
12, R12I08, 127.4318, -94.39043, -15
12, R12I08, 126.2296, -97.69644, -15
12, R12I08, 124.9147, -100.8522, -15
12, R12I08, 123.3744, -104.5714, -15
12, R12I08, 121.8341, -108.2156, -15
12, R12I08, 120.4065, -111.484, -15
12, R12I08, 118.6408, -114.1138, -15
12, R12I08, 116.1988, -116.6684, -15
12, R12I08, 113.6066, -118.622, -15
12, R12I08, 110.789, -119.9369, -15
12, R12I08, 107.7835, -120.6507, -15
12, R12I08, 104.7405, -121.7777, -15
12, R12I08, 101.5847, -122.9799, -15
12, R12I08, 98.2036, -124.107, -15
12, R12I08, 94.82245, -124.8583, -15
12, R12I08, 91.77942, -125.7975, -15
12, R12I08, 88.39827, -126.6992, -15
12, R12I08, 85.46793, -127.5633, -15
12, R12I08, 82.12438, -128.7654, -15
12, R12I08, 78.40511, -129.4792, -15
12, R12I08, 74.83611, -129.7047, -15
12, R12I08, 71.4174, -128.7279, -15
12, R12I08, 68.86274, -126.2108, -15
12, R12I08, 66.98432, -123.6937, -15
12, R12I08, 66.1954, -120.0496, -15
12, R12I08, 66.8716, -116.7812, -15
12, R12I08, 68.6749, -114.3016, -15
12, R12I08, 70.17764, -111.484, -15
12, R12I08, 67.58541, -109.9437, -15
12, R12I08, 64.88051, -107.915, -15
12, R12I08, 62.25072, -106.2996, -15
12, R12I08, 59.09497, -106.1117, -15
12, R12I08, 55.52599, -106.2996, -15
12, R12I08, 52.18239, -107.3139, -15
12, R12I08, 49.06425, -107.8399, -15
12, R12I08, 45.6455, -108.178, -15
12, R12I08, 42.11411, -108.441, -15
12, R12I08, 39.07106, -107.6521, -15
12, R12I08, 35.87775, -105.999, -15
12, R12I08, 32.94743, -104.3836, -15
12, R12I08, 29.79168, -102.9184, -15
12, R12I08, 27.12434, -101.5284, -15
12, R12I08, 24.19399, -99.68756, -15
12, R12I08, 21.03826, -97.73402, -15
12, R12I08, 18.22064, -95.78046, -15
12, R12I08, 15.74112, -93.45122, -15
12, R12I08, 13.56216, -91.23469, -15
12, R12I08, 11.4959, -88.98058, -15
12, R12I08, 9.842906, -86.42594, -15
12, R12I08, 8.452874, -83.64589, -15
12, R12I08, 7.062841, -80.67799, -15
12, R12I08, 5.973351, -77.63496, -15
12, R12I08, 5.221984, -74.47921, -15
12, R12I08, 5.071724, -70.91022, -15
12, R12I08, 5.522549, -67.71691, -15
12, R12I08, 5.74795, -64.59875, -15
12, R12I08, 4.470617, -61.51814, -15
12, R12I08, 2.178958, -59.18891, -15
12, R12I08, -0.1878416, -57.08508, -15
12, R12I08, -3.043048, -55.3945, -15
12, R12I08, -5.560108, -53.1404, -15
12, R12I08, -5.898232, -49.90953, -15
12, R12I08, -5.071724, -46.60352, -15
12, R12I08, -4.808742, -43.59805, -15
12, R12I08, -6.236356, -40.9307, -15
12, R12I08, -9.129099, -39.35283, -15
12, R12I08, -11.90916, -38.03793, -15
12, R12I08, -14.42625, -36.15952, -15
12, R12I08, -16.26708, -33.37946, -15
12, R12I08, -17.05603, -30.33642, -15
12, R12I08, -16.98089, -26.76743, -15
12, R12I08, -17.13117, -23.31115, -15
12, R12I08, -17.9201, -20.08028, -15
12, R12I08, -19.00959, -16.96211, -15
12, R12I08, -20.77528, -14.06934, -15
12, R12I08, -22.4283, -11.06388, -15
12, R12I08, -23.96859, -8.246252, -15
12, R12I08, -25.7343, -5.052945, -15
12, R12I08, -27.50002, -2.385602, -15
12, R12I08, -29.34088, 0.5823045, -15
12, R12I08, -30.99387, 3.62533, -15
12, R12I08, -31.51984, 6.630796, -15
12, R12I08, -30.99387, 10.01195, -15
12, R12I08, -29.86682, 12.94229, -15
12, R12I08, -28.43923, 15.68478, -15
12, R12I08, -27.763, 18.87808, -15
12, R12I08, -28.51437, 22.22165, -15
12, R12I08, -29.97952, 24.88902, -15
12, R12I08, -31.6701, 27.55636, -15
12, R12I08, -33.47339, 30.14858, -15
12, R12I08, -35.50207, 32.81593, -15
12, R12I08, -37.75617, 34.95732, -15
