Report_Number, Iceberg_Number, X_Value, Y_Value, Z_Value
12, R12I05, -8.052321, 23.49836, -60
12, R12I05, -6.983638, 25.18835, -60
12, R12I05, -5.790705, 27.02746, -60
12, R12I05, -4.548064, 28.69259, -60
12, R12I05, -2.559838, 29.41333, -60
12, R12I05, -0.4970565, 28.96598, -60
12, R12I05, 1.29235, 27.69848, -60
12, R12I05, 2.882922, 26.28188, -60
12, R12I05, 4.473509, 24.61674, -60
12, R12I05, 5.840414, 23.05101, -60
12, R12I05, 7.207319, 21.28645, -60
12, R12I05, 8.474808, 19.62131, -60
12, R12I05, 9.618047, 17.98103, -60
12, R12I05, 11.08435, 16.39044, -60
12, R12I05, 13.07258, 15.27206, -60
12, R12I05, 15.06081, 15.19751, -60
12, R12I05, 17.1733, 15.69457, -60
12, R12I05, 19.43491, 16.48986, -60
12, R12I05, 21.62196, 16.73839, -60
12, R12I05, 23.75929, 16.11707, -60
12, R12I05, 24.57945, 14.22826, -60
12, R12I05, 24.72856, 12.16546, -60
12, R12I05, 25.39959, 10.07783, -60
12, R12I05, 26.66709, 8.313273, -60
12, R12I05, 28.70501, 7.865925, -60
12, R12I05, 30.84235, 8.015052, -60
12, R12I05, 32.97969, 7.940481, -60
12, R12I05, 34.69454, 6.474173, -60
12, R12I05, 35.78807, 4.759322, -60
12, R12I05, 36.83187, 2.945069, -60
12, R12I05, 37.62719, 1.081107, -60
12, R12I05, 38.37277, -0.7828549, -60
12, R12I05, 38.44731, -1.553286, -60
12, R12I05, 38.54673, -3.44211, -60
12, R12I05, 6.909082, -4.162833, -70
12, R12I05, 8.325697, -5.579447, -70
12, R12I05, 8.797906, -7.691937, -70
12, R12I05, 8.797906, -9.754719, -70
12, R12I05, 8.151724, -11.7181, -70
12, R12I05, 7.431001, -13.73117, -70
12, R12I05, 6.262915, -15.69455, -70
12, R12I05, 4.771746, -17.75733, -70
12, R12I05, 3.479396, -19.32306, -70
12, R12I05, 1.64028, -20.73967, -70
12, R12I05, -7.455544E-02, -22.08173, -70
12, R12I05, -1.913671, -23.44864, -70
12, R12I05, -3.777632, -24.84039, -70
12, R12I05, -5.591886, -25.7848, -70
12, R12I05, -7.505557, -26.75406, -70
12, R12I05, -9.667755, -27.69846, -70
12, R12I05, -11.75538, -28.22037, -70
12, R12I05, -13.71876, -28.8914, -70
12, R12I05, -15.68213, -29.51272, -70
12, R12I05, -17.81948, -29.86066, -70
12, R12I05, -19.78284, -30.60625, -70
12, R12I05, -21.77107, -31.40154, -70
12, R12I05, -23.63503, -32.09742, -70
12, R12I05, -25.9712, -32.74359, -70
12, R12I05, -27.95943, -32.76844, -70
12, R12I05, -29.84824, -31.12816, -70
12, R12I05, -30.96662, -29.33875, -70
12, R12I05, -32.15956, -27.54935, -70
12, R12I05, -33.70042, -26.20729, -70
12, R12I05, -35.48983, -25.08891, -70
12, R12I05, -37.42835, -24.21907, -70
12, R12I05, -39.68996, -23.52319, -70
12, R12I05, -41.75275, -23.00128, -70
12, R12I05, -43.86524, -22.7279, -70
12, R12I05, -45.87831, -22.55393, -70
12, R12I05, -47.84169, -22.10658, -70
12, R12I05, -49.78021, -21.58467, -70
12, R12I05, -51.76843, -20.73967, -70
12, R12I05, -53.38387, -19.2485, -70
12, R12I05, -53.70695, -17.13601, -70
12, R12I05, -53.45842, -15.09808, -70
12, R12I05, -53.08563, -13.13471, -70
12, R12I05, -52.58857, -10.97251, -70
12, R12I05, -52.81226, -8.68605, -70
12, R12I05, -53.43357, -6.747533, -70
12, R12I05, -53.60755, -4.535625, -70
12, R12I05, -52.91167, -2.423135, -70
12, R12I05, -51.24653, -1.05623, -70
12, R12I05, -49.33286, -0.1615343, -70
12, R12I05, -47.64287, 1.006552, -70
12, R12I05, -47.4689, 3.268153, -70
12, R12I05, -48.51272, 4.983004, -70
12, R12I05, -49.28315, 7.020938, -70
12, R12I05, -49.13404, 9.08372, -70
12, R12I05, -48.09022, 11.12165, -70
12, R12I05, -46.40023, 12.24003, -70
12, R12I05, -44.38714, 13.3087, -70
12, R12I05, -42.32436, 14.30281, -70
12, R12I05, -40.0876, 14.87442, -70
12, R12I05, -37.80114, 14.97384, -70
12, R12I05, -35.34072, 14.65074, -70
12, R12I05, -33.4022, 14.00458, -70
12, R12I05, -31.58793, 12.53825, -70
12, R12I05, -30.04707, 10.84826, -70
12, R12I05, -28.45649, 9.655332, -70
12, R12I05, -26.44341, 10.2021, -70
12, R12I05, -24.57945, 11.24592, -70
12, R12I05, -22.64092, 12.19032, -70
12, R12I05, -20.603, 12.09091, -70
12, R12I05, -18.63962, 11.19621, -70
12, R12I05, -16.50228, 10.42576, -70
12, R12I05, -14.68801, 9.357095, -70
12, R12I05, -12.84891, 8.288426, -70
12, R12I05, -11.03466, 7.294313, -70
12, R12I05, -9.071281, 6.573575, -70
12, R12I05, -6.933944, 5.827991, -70
12, R12I05, -5.144538, 4.858739, -70
12, R12I05, -3.280576, 3.765209, -70
12, R12I05, -1.441461, 2.671694, -70
12, R12I05, 0.3230837, 1.60301, -70
12, R12I05, 2.435574, 0.3852309, -70
12, R12I05, 4.22498, -0.633744, -70
12, R12I05, 6.088943, -1.901232, -70
12, R12I05, 6.610846, -2.5474, -70
12, R12I05, 6.909082, -4.162833, -70
